,CompetitionID,CompetitorID,CompetitionDate,QArrAvg,Time_DoY,Time_M,Time_W
0,454,10346,2013-04-15,7.673611111111111,105,4,16
1,454,11299,2013-04-15,9.034722222222221,105,4,16
2,454,11456,2013-04-15,9.118055555555555,105,4,16
3,454,11458,2013-04-15,9.01388888888889,105,4,16
4,454,1147,2013-04-15,9.166666666666666,105,4,16
5,454,11495,2013-04-15,8.82638888888889,105,4,16
6,454,11648,2013-04-15,8.604166666666666,105,4,16
7,454,11651,2013-04-15,8.784722222222221,105,4,16
8,454,1170,2013-04-15,9.145833333333334,105,4,16
9,454,12394,2013-04-15,8.92361111111111,105,4,16
10,454,12453,2013-04-15,8.590277777777779,105,4,16
11,454,12766,2013-04-15,8.805555555555555,105,4,16
12,454,13301,2013-04-15,7.6875,105,4,16
13,454,1856,2013-04-15,8.777777777777779,105,4,16
14,454,2278,2013-04-15,8.965277777777779,105,4,16
15,454,3254,2013-04-15,9.097222222222221,105,4,16
16,454,3885,2013-04-15,8.958333333333334,105,4,16
17,454,4038,2013-04-15,8.854166666666666,105,4,16
18,454,4161,2013-04-15,9.270833333333334,105,4,16
19,454,4203,2013-04-15,9.284722222222221,105,4,16
20,454,4258,2013-04-15,8.944444444444445,105,4,16
21,454,4327,2013-04-15,9.11111111111111,105,4,16
22,454,455,2013-04-15,8.722222222222221,105,4,16
23,454,4595,2013-04-15,9.090277777777779,105,4,16
24,454,5047,2013-04-15,9.354166666666666,105,4,16
25,454,5666,2013-04-15,9.277777777777779,105,4,16
26,454,6209,2013-04-15,9.104166666666666,105,4,16
27,454,6310,2013-04-15,9.11111111111111,105,4,16
28,454,6558,2013-04-15,9.17361111111111,105,4,16
29,454,6584,2013-04-15,8.833333333333334,105,4,16
30,454,6585,2013-04-15,8.5625,105,4,16
31,454,6682,2013-04-15,9.131944444444445,105,4,16
32,454,6889,2013-04-15,9.340277777777779,105,4,16
33,454,7208,2013-04-15,8.680555555555555,105,4,16
34,454,7353,2013-04-15,8.979166666666666,105,4,16
35,454,7379,2013-04-15,8.972222222222221,105,4,16
36,454,7381,2013-04-15,9.006944444444445,105,4,16
37,454,7386,2013-04-15,8.618055555555555,105,4,16
38,454,7402,2013-04-15,9.166666666666666,105,4,16
39,454,7403,2013-04-15,9.3125,105,4,16
40,454,7429,2013-04-15,9.0625,105,4,16
41,454,7706,2013-04-15,8.847222222222221,105,4,16
42,454,7917,2013-04-15,9.194444444444445,105,4,16
43,454,7929,2013-04-15,9.027777777777779,105,4,16
44,454,8037,2013-04-15,9.006944444444445,105,4,16
45,454,8945,2013-04-15,9.11111111111111,105,4,16
46,454,9018,2013-04-15,8.82638888888889,105,4,16
47,454,9038,2013-04-15,8.972222222222221,105,4,16
48,454,9049,2013-04-15,9.055555555555555,105,4,16
49,454,9051,2013-04-15,8.916666666666666,105,4,16
50,508,11425,2014-10-10,7.361111111111111,283,10,41
51,508,12127,2014-10-10,8.430555555555555,283,10,41
52,508,12325,2014-10-10,5.805555555555555,283,10,41
53,508,12565,2014-10-10,8.347222222222221,283,10,41
54,508,16034,2014-10-10,7.333333333333333,283,10,41
55,508,16056,2014-10-10,5.597222222222222,283,10,41
56,508,16105,2014-10-10,7.986111111111111,283,10,41
57,508,16106,2014-10-10,2.5,283,10,41
58,508,1856,2014-10-10,8.333333333333334,283,10,41
59,508,5918,2014-10-10,7.666666666666667,283,10,41
60,508,6253,2014-10-10,8.5,283,10,41
61,508,6255,2014-10-10,7.361111111111111,283,10,41
62,508,6522,2014-10-10,7.388888888888889,283,10,41
63,508,8851,2014-10-10,8.583333333333334,283,10,41
64,508,8853,2014-10-10,8.222222222222221,283,10,41
